Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2018,1,29,2,45,1.3,0,0,0,1.3,0,0,0,100,120.28,0.48,1006,2.5,N/A
2018,1,29,3,0,1.2000000000000002,0,0,0,1.2000000000000002,0,0,0,100,117.33,0.47000000000000003,1006,2.5,N/A
2018,1,29,3,15,1.2000000000000002,0,0,0,1.2000000000000002,0,0,0,100,114.38,0.46,1006,2.5,N/A
2018,1,29,3,30,1.1,0,0,0,1.1,0,0,0,100,111.44,0.45,1007,2.5,N/A
2018,1,29,3,45,1.1,0,0,0,1.1,0,0,0,100,108.51,0.44,1007,2.5,N/A
2018,1,29,4,0,1.1,0,0,0,1.1,0,0,0,100,105.60000000000001,0.43,1007,2.5,N/A
2018,1,29,4,15,1.2000000000000002,0,0,0,1.2000000000000002,0,0,0,100,102.71000000000001,0.42,1007,2.5,N/A
2018,1,29,4,30,1.3,0,0,0,1.3,0,0,0,100,99.84,0.41000000000000003,1007,2.5,N/A
2018,1,29,4,45,1.5,0,0,0,1.5,0,0,0,100,97.01,0.4,1007,2.5,N/A
2018,1,29,5,0,1.6,0,0,0,1.5,0,0,0,99.4,94.2,0.39,1007,2.5,N/A
2018,1,29,5,15,2.3000000000000003,0,0,0,1.5,0,0,0,94.56,91.44,0.38,1007,2.8000000000000003,N/A
2018,1,29,5,30,2.9000000000000004,13,133,17,1.5,13,133,17,90.63,88.38,0.37,1007,3,N/A
2018,1,29,5,45,3.5,25,303,47,2,25,303,47,89.95,85.85000000000001,0.36,1007,3.2,N/A
2018,1,29,6,0,4.2,36,427,85,2,40,10,41,85.64,83.3,0.35000000000000003,1007,3.4000000000000004,N/A
2018,1,29,6,15,4.7,44,522,128,2,58,36,64,82.7,80.78,0.34,1007,3.4000000000000004,N/A
2018,1,29,6,30,5.2,51,596,172,2,51,596,172,79.87,78.31,0.34,1007,3.4000000000000004,N/A
2018,1,29,6,45,5.7,56,663,217,2.6,56,663,217,80.34,75.92,0.33,1007,3.4000000000000004,N/A
2018,1,29,7,0,6.2,60,710,261,2.6,113,107,144,77.62,73.60000000000001,0.32,1007,3.4000000000000004,N/A
2018,1,29,7,15,6.800000000000001,65,749,304,2.6,65,749,304,74.49,71.38,0.32,1007,3.4000000000000004,N/A
2018,1,29,7,30,7.4,68,780,345,2.6,68,780,345,71.49,69.26,0.31,1007,3.4000000000000004,N/A
2018,1,29,7,45,8,70,811,384,3.1,70,811,384,71.44,67.25,0.3,1007,3.4000000000000004,N/A
2018,1,29,8,0,8.6,73,833,420,3.1,73,833,420,68.60000000000001,65.37,0.3,1007,3.4000000000000004,N/A
2018,1,29,8,15,9.1,75,846,451,3.1,190,228,291,66.32000000000001,63.620000000000005,0.29,1007,3.4000000000000004,N/A
2018,1,29,8,30,9.5,77,861,482,3.2,77,861,482,64.57000000000001,62.02,0.29,1007,3.4000000000000004,N/A
2018,1,29,8,45,10,80,870,508,3.6,196,351,369,64.64,60.58,0.28,1007,3.4000000000000004,N/A
2018,1,29,9,0,10.4,82,880,531,3.6,213,315,374,62.940000000000005,59.31,0.28,1007,3.4000000000000004,N/A
2018,1,29,9,15,10.700000000000001,83,889,551,3.6,202,413,419,61.7,58.230000000000004,0.27,1007,3.4000000000000004,N/A
2018,1,29,9,30,11,84,895,567,3.6,207,417,432,60.480000000000004,57.35,0.27,1007,3.4000000000000004,N/A
2018,1,29,9,45,11.4,84,902,580,3.9000000000000004,84,902,580,60.14,56.67,0.27,1006,3.4000000000000004,N/A
2018,1,29,10,0,11.700000000000001,84,906,588,3.9000000000000004,225,382,437,58.96,56.2,0.27,1006,3.5,N/A
2018,1,29,10,15,11.8,85,907,593,3.9000000000000004,247,277,403,58.57,55.95,0.27,1006,3.5,N/A
2018,1,29,10,30,12,85,908,593,3.9000000000000004,203,482,473,57.81,55.93,0.27,1006,3.5,N/A
2018,1,29,10,45,12.200000000000001,84,907,590,4.1000000000000005,84,907,590,57.78,56.120000000000005,0.27,1006,3.5,N/A
2018,1,29,11,0,12.4,84,904,582,4.1000000000000005,84,904,582,57.02,56.53,0.27,1006,3.5,N/A
2018,1,29,11,15,12.5,83,895,569,4.1000000000000005,83,895,569,56.65,57.160000000000004,0.27,1006,3.5,N/A
2018,1,29,11,30,12.600000000000001,83,889,554,4.1000000000000005,83,889,554,56.28,57.99,0.27,1006,3.5,N/A
2018,1,29,11,45,12.600000000000001,88,860,531,4.3,88,860,531,56.980000000000004,59.02,0.27,1005,3.5,N/A
2018,1,29,12,0,12.700000000000001,87,849,509,4.3,211,280,350,56.61,60.24,0.28,1005,3.5,N/A
2018,1,29,12,15,12.600000000000001,86,836,483,4.3,86,836,483,56.980000000000004,61.64,0.28,1005,3.4000000000000004,N/A
2018,1,29,12,30,12.5,83,821,454,4.3,83,821,454,57.35,63.2,0.28,1005,3.3000000000000003,N/A
2018,1,29,12,45,12.4,80,808,422,4.7,80,808,422,59.300000000000004,64.91,0.29,1005,3.3000000000000003,N/A
2018,1,29,13,0,12.3,77,786,387,4.7,77,786,387,59.68,66.76,0.29,1005,3.2,N/A
2018,1,29,13,15,11.9,74,760,349,4.7,74,760,349,61.27,68.74,0.3,1005,2.9000000000000004,N/A
2018,1,29,13,30,11.4,70,729,309,4.7,70,729,309,63.32,70.83,0.31,1005,2.7,N/A
2018,1,29,13,45,10.9,65,697,268,5.9,65,697,268,71.33,73.03,0.31,1005,2.4000000000000004,N/A
2018,1,29,14,0,10.4,60,651,225,5.9,60,651,225,73.74,75.32000000000001,0.32,1005,2.1,N/A
2018,1,29,14,15,9.8,54,595,181,5.9,54,595,181,76.75,77.7,0.33,1005,2.2,N/A
2018,1,29,14,30,9.3,47,525,137,5.9,47,525,137,79.36,80.15,0.33,1005,2.2,N/A
2018,1,29,14,45,8.700000000000001,38,442,95,4.1000000000000005,38,442,95,73.03,82.65,0.34,1005,2.2,N/A
2018,1,29,15,0,8.1,29,326,56,4.1000000000000005,29,326,56,76.05,85.2,0.35000000000000003,1005,2.2,N/A
2018,1,29,15,15,7.9,17,176,24,4.1000000000000005,17,176,24,77.09,87.75,0.36,1005,2.2,N/A
2018,1,29,15,30,7.800000000000001,0,0,0,4.1000000000000005,0,0,0,77.62,90.14,0.37,1005,2.2,N/A
2018,1,29,15,45,7.7,0,0,0,3.7,0,0,0,75.84,93.49,0.38,1005,2.2,N/A
2018,1,29,16,0,7.5,0,0,0,3.7,0,0,0,76.88,96.28,0.39,1005,2.2,N/A
2018,1,29,16,15,7.4,0,0,0,3.7,0,0,0,77.4,99.11,0.4,1005,2.2,N/A
2018,1,29,16,30,7.4,0,0,0,3.7,0,0,0,77.4,101.97,0.41000000000000003,1005,2.2,N/A
2018,1,29,16,45,7.300000000000001,0,0,0,3.5,0,0,0,76.88,104.85000000000001,0.42,1005,2.2,N/A
2018,1,29,17,0,7.2,0,0,0,3.5,0,0,0,77.4,107.76,0.42,1005,2.2,N/A
2018,1,29,17,15,7.1000000000000005,0,0,0,3.5,0,0,0,77.93,110.68,0.43,1005,2.2,N/A
2018,1,29,17,30,7,0,0,0,3.5,0,0,0,78.47,113.61,0.44,1005,2.2,N/A
2018,1,29,17,45,6.9,0,0,0,3.4000000000000004,0,0,0,78.58,116.56,0.45,1005,2.2,N/A
2018,1,29,18,0,6.800000000000001,0,0,0,3.4000000000000004,0,0,0,79.12,119.51,0.46,1005,2.2,N/A
2018,1,29,18,15,6.7,0,0,0,3.4000000000000004,0,0,0,79.67,122.46000000000001,0.47000000000000003,1005,2.1,N/A
2018,1,29,18,30,6.6000000000000005,0,0,0,3.4000000000000004,0,0,0,80.22,125.41,0.48,1005,2.1,N/A
2018,1,29,18,45,6.6000000000000005,0,0,0,3.4000000000000004,0,0,0,79.98,128.34,0.49,1005,2.1,N/A
2018,1,29,19,0,6.5,0,0,0,3.4000000000000004,0,0,0,80.53,131.26,0.5,1005,2.1,N/A
2018,1,29,19,15,6.4,0,0,0,3.4000000000000004,0,0,0,81.09,134.15,0.51,1005,2.1,N/A
2018,1,29,19,30,6.300000000000001,0,0,0,3.4000000000000004,0,0,0,81.65,137.01,0.52,1005,2.1,N/A
2018,1,29,19,45,6.2,0,0,0,3.3000000000000003,0,0,0,81.9,139.83,0.53,1005,2.1,N/A
2018,1,29,20,0,6.1000000000000005,0,0,0,3.3000000000000003,0,0,0,82.47,142.59,0.54,1005,2.1,N/A
2018,1,29,20,15,6.1000000000000005,0,0,0,3.3000000000000003,0,0,0,82.47,145.27,0.55,1005,2.1,N/A
2018,1,29,20,30,6,0,0,0,3.3000000000000003,0,0,0,83.04,147.85,0.56,1005,2.1,N/A
2018,1,29,20,45,5.9,0,0,0,3.2,0,0,0,82.87,150.31,0.56,1005,2.1,N/A
2018,1,29,21,0,5.9,0,0,0,3.2,0,0,0,82.87,152.6,0.5700000000000001,1005,2.1,N/A
2018,1,29,21,15,5.800000000000001,0,0,0,3.2,0,0,0,83.45,154.68,0.58,1005,2,N/A
2018,1,29,21,30,5.800000000000001,0,0,0,3.2,0,0,0,83.45,156.49,0.58,1005,2,N/A
2018,1,29,21,45,5.7,0,0,0,3,0,0,0,82.72,157.96,0.59,1005,2,N/A
2018,1,29,22,0,5.7,0,0,0,3,0,0,0,82.72,159.02,0.59,1005,2,N/A
2018,1,29,22,15,5.7,0,0,0,3,0,0,0,82.72,159.6,0.59,1005,2,N/A
2018,1,29,22,30,5.6000000000000005,0,0,0,3,0,0,0,83.29,159.66,0.59,1005,2,N/A
2018,1,29,22,45,5.6000000000000005,0,0,0,2.7,0,0,0,81.66,159.20000000000002,0.59,1005,1.9000000000000001,N/A
2018,1,29,23,0,5.6000000000000005,0,0,0,2.7,0,0,0,81.66,158.24,0.59,1005,1.9000000000000001,N/A
2018,1,29,23,15,5.6000000000000005,0,0,0,2.7,0,0,0,81.66,156.86,0.59,1005,1.9000000000000001,N/A
2018,1,29,23,30,5.6000000000000005,0,0,0,2.7,0,0,0,81.66,155.12,0.58,1005,1.9000000000000001,N/A
2018,1,29,23,45,5.6000000000000005,0,0,0,2.7,0,0,0,81.66,153.1,0.58,1005,1.9000000000000001,N/A
2018,1,30,0,0,5.5,0,0,0,2.4000000000000004,0,0,0,80.43,150.85,0.5700000000000001,1005,1.9000000000000001,N/A
2018,1,30,0,15,5.4,0,0,0,2.4000000000000004,0,0,0,80.99,148.43,0.56,1005,1.9000000000000001,N/A
2018,1,30,0,30,5.4,0,0,0,2.4000000000000004,0,0,0,80.91,145.87,0.56,1004,1.8,N/A
2018,1,30,0,45,5.4,0,0,0,2.1,0,0,0,79.15,143.21,0.55,1004,1.8,N/A
2018,1,30,1,0,5.4,0,0,0,2.1,0,0,0,79.15,140.46,0.54,1004,1.8,N/A
2018,1,30,1,15,5.300000000000001,0,0,0,2.1,0,0,0,79.7,137.66,0.53,1004,1.8,N/A
2018,1,30,1,30,5.300000000000001,0,0,0,2.1,0,0,0,79.7,134.8,0.52,1004,1.8,N/A
2018,1,30,1,45,5.300000000000001,0,0,0,1.8,0,0,0,78.07000000000001,131.91,0.51,1004,1.8,N/A
2018,1,30,2,0,5.2,0,0,0,1.8,0,0,0,78.61,129,0.51,1004,1.8,N/A
2018,1,30,2,15,5.2,0,0,0,1.8,0,0,0,78.61,126.06,0.5,1004,1.8,N/A
2018,1,30,2,30,5.1000000000000005,0,0,0,1.8,0,0,0,79.16,123.12,0.49,1004,1.8,N/A
2018,1,30,2,45,5,0,0,0,1.6,0,0,0,78.47,120.16,0.48,1004,1.8,N/A
2018,1,30,3,0,4.9,0,0,0,1.6,0,0,0,79.02,117.21000000000001,0.47000000000000003,1004,1.8,N/A
2018,1,30,3,15,4.9,0,0,0,1.6,0,0,0,79.02,114.26,0.46,1004,1.8,N/A
2018,1,30,3,30,4.800000000000001,0,0,0,1.6,0,0,0,79.57000000000001,111.32000000000001,0.45,1004,1.8,N/A
2018,1,30,3,45,4.7,0,0,0,1.4000000000000001,0,0,0,79.22,108.39,0.44,1004,1.8,N/A
2018,1,30,4,0,4.7,0,0,0,1.4000000000000001,0,0,0,79.22,105.47,0.43,1004,1.8,N/A
2018,1,30,4,15,4.7,0,0,0,1.4000000000000001,0,0,0,79.22,102.58,0.42,1004,1.7000000000000002,N/A
2018,1,30,4,30,4.800000000000001,0,0,0,1.4000000000000001,0,0,0,78.67,99.71000000000001,0.41000000000000003,1004,1.7000000000000002,N/A
2018,1,30,4,45,4.800000000000001,0,0,0,1.5,0,0,0,79.4,96.87,0.4,1004,1.7000000000000002,N/A
2018,1,30,5,0,4.9,0,0,0,1.5,0,0,0,78.85000000000001,94.07000000000001,0.39,1004,1.6,N/A
2018,1,30,5,15,5.6000000000000005,0,0,0,1.5,0,0,0,75.11,91.3,0.38,1004,1.6,N/A
2018,1,30,5,30,6.2,14,203,20,1.5,14,203,20,72.07000000000001,88.25,0.37,1004,1.6,N/A
2018,1,30,5,45,6.9,24,363,51,3.4000000000000004,24,363,51,78.4,85.71000000000001,0.36,1004,1.6,N/A
2018,1,30,6,0,7.6000000000000005,33,481,90,3.4000000000000004,33,481,90,74.74,83.15,0.35000000000000003,1004,1.6,N/A
2018,1,30,6,15,8,40,571,133,3.4000000000000004,40,571,133,72.74,80.62,0.34,1004,1.6,N/A
2018,1,30,6,30,8.5,46,640,177,3.4000000000000004,46,640,177,70.32000000000001,78.15,0.34,1004,1.6,N/A
2018,1,30,6,45,9,51,695,222,3.2,51,695,222,66.83,75.74,0.33,1004,1.7000000000000002,N/A
2018,1,30,7,0,9.5,55,739,266,3.2,55,739,266,64.63,73.42,0.32,1004,1.7000000000000002,N/A
2018,1,30,7,15,10,59,775,309,3.2,59,775,309,62.5,71.19,0.31,1004,1.6,N/A
2018,1,30,7,30,10.600000000000001,62,805,350,3.2,62,805,350,60.050000000000004,69.06,0.31,1004,1.4000000000000001,N/A
2018,1,30,7,45,11.200000000000001,65,829,388,4,65,829,388,61.04,67.04,0.3,1004,1.3,N/A
2018,1,30,8,0,11.8,67,850,424,4,67,850,424,58.67,65.15,0.3,1004,1.1,N/A
2018,1,30,8,15,12.3,69,867,457,4,69,867,457,56.78,63.4,0.29,1004,1.2000000000000002,N/A
2018,1,30,8,30,12.9,71,882,487,4,71,882,487,54.59,61.79,0.28,1004,1.2000000000000002,N/A
2018,1,30,8,45,13.4,75,886,513,4.1000000000000005,75,886,513,53.43,60.34,0.28,1004,1.2000000000000002,N/A
2018,1,30,9,0,14,76,896,537,4.1000000000000005,76,896,537,51.39,59.07,0.28,1004,1.2000000000000002,N/A
2018,1,30,9,15,14.200000000000001,77,904,557,4.1000000000000005,77,904,557,50.730000000000004,57.980000000000004,0.27,1004,1.3,N/A
2018,1,30,9,30,14.4,78,910,573,4.1000000000000005,78,910,573,50.08,57.09,0.27,1004,1.3,N/A
2018,1,30,9,45,14.600000000000001,79,915,585,4.6000000000000005,79,915,585,51.17,56.410000000000004,0.27,1003,1.4000000000000001,N/A
2018,1,30,10,0,14.8,79,918,593,4.6000000000000005,79,918,593,50.51,55.94,0.27,1003,1.5,N/A
2018,1,30,10,15,14.9,79,919,598,4.6000000000000005,79,919,598,50.19,55.68,0.26,1003,1.5,N/A
2018,1,30,10,30,15,80,920,598,4.6000000000000005,80,920,598,49.870000000000005,55.65,0.26,1003,1.6,N/A
2018,1,30,10,45,15.100000000000001,79,918,595,5,79,918,595,50.83,55.84,0.26,1003,1.6,N/A
2018,1,30,11,0,15.200000000000001,79,915,587,5,79,915,587,50.45,56.26,0.27,1002,1.6,N/A
2018,1,30,11,15,15.200000000000001,78,911,576,5,78,911,576,50.45,56.88,0.27,1002,1.6,N/A
2018,1,30,11,30,15.200000000000001,78,905,561,5,78,905,561,50.45,57.72,0.27,1002,1.6,N/A
2018,1,30,11,45,15.200000000000001,85,874,538,5.2,85,874,538,51.43,58.75,0.27,1002,1.6,N/A
2018,1,30,12,0,15.200000000000001,84,863,516,5.2,84,863,516,51.43,59.97,0.28,1002,1.7000000000000002,N/A
2018,1,30,12,15,15,82,851,490,5.2,82,851,490,52.1,61.370000000000005,0.28,1002,1.6,N/A
2018,1,30,12,30,14.9,80,836,460,5.2,80,836,460,52.43,62.940000000000005,0.28,1002,1.6,N/A
2018,1,30,12,45,14.8,77,819,428,6,77,819,428,55.42,64.65,0.29,1002,1.5,N/A
2018,1,30,13,0,14.600000000000001,75,798,393,6,75,798,393,56.13,66.51,0.29,1002,1.5,N/A
2018,1,30,13,15,14.200000000000001,72,773,355,6,72,773,355,57.6,68.49,0.3,1002,1.4000000000000001,N/A
2018,1,30,13,30,13.700000000000001,68,743,315,5.9,68,743,315,59.49,70.59,0.31,1002,1.3,N/A
2018,1,30,13,45,13.3,64,706,273,7.300000000000001,64,706,273,66.89,72.79,0.31,1002,1.3,N/A
2018,1,30,14,0,12.9,59,662,230,7.300000000000001,59,662,230,68.65,75.09,0.32,1002,1.2000000000000002,N/A
2018,1,30,14,15,12.4,54,608,186,7.300000000000001,54,608,186,70.93,77.47,0.33,1002,1.2000000000000002,N/A
2018,1,30,14,30,12,47,539,141,7.300000000000001,47,539,141,72.82000000000001,79.93,0.33,1002,1.3,N/A
2018,1,30,14,45,11.5,39,450,98,5.1000000000000005,39,450,98,64.88,82.44,0.34,1002,1.4000000000000001,N/A
2018,1,30,15,0,11.100000000000001,29,337,59,5.1000000000000005,29,337,59,66.62,85,0.35000000000000003,1002,1.4000000000000001,N/A
2018,1,30,15,15,11,18,192,26,5.1000000000000005,18,192,26,67.06,87.55,0.36,1002,1.4000000000000001,N/A
2018,1,30,15,30,10.8,0,0,0,5.1000000000000005,0,0,0,67.95,89.97,0.37,1002,1.5,N/A
2018,1,30,15,45,10.600000000000001,0,0,0,5,0,0,0,68.08,93.29,0.38,1003,1.5,N/A
2018,1,30,16,0,10.5,0,0,0,5,0,0,0,68.53,96.08,0.39,1003,1.5,N/A
2018,1,30,16,15,10.4,0,0,0,5,0,0,0,68.99,98.91,0.4,1003,1.5,N/A
2018,1,30,16,30,10.3,0,0,0,5,0,0,0,69.45,101.77,0.41000000000000003,1003,1.5,N/A
2018,1,30,16,45,10.200000000000001,0,0,0,5,0,0,0,70.10000000000001,104.66,0.41000000000000003,1003,1.5,N/A
2018,1,30,17,0,10.100000000000001,0,0,0,5,0,0,0,70.57000000000001,107.57000000000001,0.42,1003,1.5,N/A
2018,1,30,17,15,10,0,0,0,5,0,0,0,71.05,110.49000000000001,0.43,1003,1.4000000000000001,N/A
2018,1,30,17,30,10,0,0,0,5,0,0,0,71.05,113.43,0.44,1003,1.4000000000000001,N/A
2018,1,30,17,45,9.9,0,0,0,5.1000000000000005,0,0,0,71.88,116.37,0.45,1003,1.4000000000000001,N/A
2018,1,30,18,0,9.8,0,0,0,5.1000000000000005,0,0,0,72.36,119.32000000000001,0.46,1003,1.3,N/A
2018,1,30,18,15,9.700000000000001,0,0,0,5.1000000000000005,0,0,0,72.85000000000001,122.27,0.47000000000000003,1003,1.3,N/A
2018,1,30,18,30,9.600000000000001,0,0,0,5.1000000000000005,0,0,0,73.34,125.22,0.48,1003,1.3,N/A
2018,1,30,18,45,9.5,0,0,0,5,0,0,0,73.61,128.15,0.49,1003,1.3,N/A
2018,1,30,19,0,9.4,0,0,0,5,0,0,0,74.10000000000001,131.07,0.5,1003,1.2000000000000002,N/A
2018,1,30,19,15,9.3,0,0,0,5,0,0,0,74.60000000000001,133.96,0.51,1003,1.2000000000000002,N/A
2018,1,30,19,30,9.200000000000001,0,0,0,5,0,0,0,75.10000000000001,136.82,0.52,1003,1.2000000000000002,N/A
2018,1,30,19,45,9,0,0,0,4.9,0,0,0,75.39,139.63,0.53,1003,1.2000000000000002,N/A
2018,1,30,20,0,8.9,0,0,0,4.9,0,0,0,75.9,142.38,0.54,1003,1.2000000000000002,N/A
2018,1,30,20,15,8.8,0,0,0,4.9,0,0,0,76.41,145.06,0.55,1003,1.2000000000000002,N/A
2018,1,30,20,30,8.700000000000001,0,0,0,4.9,0,0,0,76.93,147.63,0.55,1003,1.3,N/A
2018,1,30,20,45,8.6,0,0,0,4.7,0,0,0,76.34,150.08,0.56,1003,1.3,N/A
2018,1,30,21,0,8.5,0,0,0,4.7,0,0,0,76.86,152.36,0.5700000000000001,1003,1.3,N/A
2018,1,30,21,15,8.4,0,0,0,4.7,0,0,0,77.38,154.43,0.58,1003,1.3,N/A
2018,1,30,21,30,8.3,0,0,0,4.7,0,0,0,77.9,156.23,0.58,1003,1.3,N/A
2018,1,30,21,45,8.200000000000001,0,0,0,4.5,0,0,0,77.25,157.69,0.59,1003,1.3,N/A
2018,1,30,22,0,8.1,0,0,0,4.5,0,0,0,77.78,158.74,0.59,1003,1.3,N/A
2018,1,30,22,15,8,0,0,0,4.5,0,0,0,78.31,159.32,0.59,1003,1.3,N/A
2018,1,30,22,30,7.9,0,0,0,4.5,0,0,0,78.84,159.39000000000001,0.59,1003,1.4000000000000001,N/A
2018,1,30,22,45,7.800000000000001,0,0,0,4.3,0,0,0,78.29,158.93,0.59,1003,1.4000000000000001,N/A
2018,1,30,23,0,7.7,0,0,0,4.3,0,0,0,78.83,157.99,0.59,1003,1.4000000000000001,N/A
2018,1,30,23,15,7.7,0,0,0,4.3,0,0,0,78.83,156.63,0.59,1003,1.4000000000000001,N/A
2018,1,30,23,30,7.7,0,0,0,4.3,0,0,0,78.83,154.91,0.58,1003,1.4000000000000001,N/A
2018,1,30,23,45,7.7,0,0,0,4.3,0,0,0,78.83,152.9,0.58,1003,1.4000000000000001,N/A
2018,1,31,0,0,7.4,0,0,0,4.1000000000000005,0,0,0,79.34,150.67000000000002,0.5700000000000001,1003,1.5,N/A
2018,1,31,0,15,7.300000000000001,0,0,0,4.1000000000000005,0,0,0,79.89,148.25,0.56,1003,1.5,N/A
2018,1,31,0,30,7.2,0,0,0,4.1000000000000005,0,0,0,80.43,145.71,0.56,1003,1.5,N/A
2018,1,31,0,45,7.1000000000000005,0,0,0,3.8000000000000003,0,0,0,79.57000000000001,143.05,0.55,1002,1.5,N/A
2018,1,31,1,0,7.1000000000000005,0,0,0,3.8000000000000003,0,0,0,79.57000000000001,140.32,0.54,1002,1.5,N/A
2018,1,31,1,15,7,0,0,0,3.8000000000000003,0,0,0,80.12,137.52,0.53,1002,1.5,N/A
2018,1,31,1,30,6.9,0,0,0,3.8000000000000003,0,0,0,80.67,134.67000000000002,0.52,1002,1.6,N/A
2018,1,31,1,45,6.800000000000001,0,0,0,3.5,0,0,0,79.57000000000001,131.78,0.51,1002,1.6,N/A
2018,1,31,2,0,6.800000000000001,0,0,0,3.5,0,0,0,79.57000000000001,128.87,0.5,1002,1.6,N/A
2018,1,31,2,15,6.7,0,0,0,3.5,0,0,0,80.12,125.94,0.5,1002,1.5,N/A
2018,1,31,2,30,6.6000000000000005,0,0,0,3.5,0,0,0,80.67,122.99000000000001,0.49,1002,1.5,N/A
2018,1,31,2,45,6.5,0,0,0,3.3000000000000003,0,0,0,79.85000000000001,120.04,0.48,1002,1.5,N/A
2018,1,31,3,0,6.4,0,0,0,3.3000000000000003,0,0,0,80.4,117.08,0.47000000000000003,1002,1.5,N/A
2018,1,31,3,15,6.300000000000001,0,0,0,3.3000000000000003,0,0,0,80.96000000000001,114.13,0.46,1002,1.5,N/A
2018,1,31,3,30,6.2,0,0,0,3.3000000000000003,0,0,0,81.52,111.19,0.45,1002,1.5,N/A
2018,1,31,3,45,6.1000000000000005,0,0,0,3.1,0,0,0,81.3,108.26,0.44,1002,1.5,N/A
2018,1,31,4,0,6,0,0,0,3.1,0,0,0,81.86,105.34,0.43,1002,1.5,N/A
2018,1,31,4,15,6,0,0,0,3.1,0,0,0,81.86,102.45,0.42,1002,1.5,N/A
2018,1,31,4,30,6,0,0,0,3.1,0,0,0,81.94,99.57000000000001,0.41000000000000003,1003,1.5,N/A
2018,1,31,4,45,6,0,0,0,3.2,0,0,0,82.03,96.73,0.4,1003,1.5,N/A
2018,1,31,5,0,6,0,0,0,3.2,0,0,0,82.03,93.92,0.39,1003,1.5,N/A
2018,1,31,5,15,6.7,0,0,0,3.2,0,0,0,78.18,91.15,0.38,1003,1.5,N/A
2018,1,31,5,30,7.300000000000001,14,146,19,3.2,14,146,19,75.03,88.11,0.37,1003,1.5,N/A
2018,1,31,5,45,7.9,27,303,50,4.9,27,303,50,81.25,85.56,0.36,1003,1.5,N/A
2018,1,31,6,0,8.6,37,423,89,4.9,37,423,89,77.49,82.99,0.35000000000000003,1003,1.5,N/A
2018,1,31,6,15,9,46,516,131,4.9,46,516,131,75.43,80.45,0.34,1003,1.6,N/A
2018,1,31,6,30,9.5,53,588,176,4.9,53,588,176,72.93,77.97,0.34,1003,1.7000000000000002,N/A
2018,1,31,6,45,10,59,648,220,5,59,648,220,70.91,75.56,0.33,1003,1.8,N/A
2018,1,31,7,0,10.5,64,694,264,5,64,694,264,68.65,73.23,0.32,1004,1.8,N/A
2018,1,31,7,15,11,68,732,307,5,68,732,307,66.41,70.99,0.31,1004,1.7000000000000002,N/A
2018,1,31,7,30,11.600000000000001,72,760,346,5,72,760,346,63.83,68.86,0.31,1004,1.6,N/A
2018,1,31,7,45,12.100000000000001,75,787,384,5.800000000000001,75,787,384,65.46000000000001,66.83,0.3,1004,1.5,N/A
2018,1,31,8,0,12.700000000000001,78,809,421,5.800000000000001,78,809,421,62.940000000000005,64.93,0.29,1004,1.3,N/A
2018,1,31,8,15,13.3,80,828,454,5.800000000000001,80,828,454,60.53,63.17,0.29,1004,1.2000000000000002,N/A
2018,1,31,8,30,13.9,83,843,484,5.800000000000001,83,843,484,58.22,61.56,0.28,1004,1.1,N/A
2018,1,31,8,45,14.5,85,854,511,5.4,85,854,511,54.370000000000005,60.1,0.28,1004,0.9,N/A
2018,1,31,9,0,15.100000000000001,87,865,534,5.4,87,865,534,52.31,58.82,0.28,1004,0.8,N/A
2018,1,31,9,15,15.3,88,873,554,5.4,88,873,554,51.59,57.730000000000004,0.27,1003,0.8,N/A
2018,1,31,9,30,15.600000000000001,89,880,571,5.4,89,880,571,50.61,56.83,0.27,1003,0.7000000000000001,N/A
2018,1,31,9,45,15.8,89,888,583,5.1000000000000005,89,888,583,49.120000000000005,56.14,0.27,1003,0.7000000000000001,N/A
2018,1,31,10,0,16.1,89,891,592,5.1000000000000005,89,891,592,48.19,55.660000000000004,0.27,1003,0.7000000000000001,N/A
2018,1,31,10,15,16.2,90,893,596,5.1000000000000005,90,893,596,47.89,55.410000000000004,0.26,1003,0.7000000000000001,N/A
2018,1,31,10,30,16.3,90,893,597,5.1000000000000005,90,893,597,47.58,55.370000000000005,0.26,1003,0.7000000000000001,N/A
2018,1,31,10,45,16.400000000000002,88,895,594,5.1000000000000005,88,895,594,47.13,55.56,0.26,1003,0.7000000000000001,N/A
2018,1,31,11,0,16.6,88,892,587,5.1000000000000005,88,892,587,46.49,55.980000000000004,0.26,1002,0.7000000000000001,N/A
2018,1,31,11,15,16.6,87,888,576,5.1000000000000005,87,888,576,46.49,56.6,0.27,1002,0.7000000000000001,N/A
2018,1,31,11,30,16.6,87,881,561,5.1000000000000005,87,881,561,46.49,57.44,0.27,1002,0.7000000000000001,N/A
2018,1,31,11,45,16.7,91,859,540,5,91,859,540,45.86,58.480000000000004,0.27,1002,0.7000000000000001,N/A
2018,1,31,12,0,16.7,89,849,517,5,89,849,517,45.86,59.7,0.27,1002,0.6000000000000001,N/A
2018,1,31,12,15,16.6,88,836,491,5,88,836,491,46.15,61.11,0.28,1002,0.6000000000000001,N/A
2018,1,31,12,30,16.5,85,821,462,5,85,821,462,46.44,62.67,0.28,1002,0.5,N/A
