Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2017,3,29,14,45,17.400000000000002,137,394,272,12.700000000000001,118,6,120,73.91,69.96000000000001,0.14,996,1.3,N/A
2017,3,29,15,0,17,122,341,223,12.700000000000001,104,11,107,75.8,72.86,0.14,996,1.2000000000000002,N/A
2017,3,29,15,15,16.5,105,281,174,12.700000000000001,82,0,82,78.23,75.77,0.14,996,1.2000000000000002,N/A
2017,3,29,15,30,16,86,212,127,12.700000000000001,69,20,73,80.76,78.69,0.14,996,1.2000000000000002,N/A
2017,3,29,15,45,15.5,64,124,83,11.600000000000001,49,7,50,77.74,81.61,0.14,996,1.2000000000000002,N/A
2017,3,29,16,0,15,39,58,44,11.600000000000001,30,0,30,80.27,84.52,0.14,996,1.3,N/A
2017,3,29,16,15,14.700000000000001,14,12,15,11.600000000000001,14,0,14,81.83,87.37,0.14,996,1.3,N/A
2017,3,29,16,30,14.5,0,0,0,11.600000000000001,0,0,0,82.89,90.01,0.14,996,1.3,N/A
2017,3,29,16,45,14.3,0,0,0,10.8,0,0,0,79.59,93.49,0.14,996,1.4000000000000001,N/A
2017,3,29,17,0,14.100000000000001,0,0,0,10.8,0,0,0,80.62,96.41,0.14,996,1.4000000000000001,N/A
2017,3,29,17,15,14,0,0,0,10.8,0,0,0,81.15,99.31,0.14,996,1.4000000000000001,N/A
2017,3,29,17,30,13.9,0,0,0,10.8,0,0,0,81.67,102.18,0.14,996,1.4000000000000001,N/A
2017,3,29,17,45,13.700000000000001,0,0,0,10.4,0,0,0,80.69,105.02,0.14,996,1.4000000000000001,N/A
2017,3,29,18,0,13.600000000000001,0,0,0,10.4,0,0,0,81.22,107.82000000000001,0.14,996,1.4000000000000001,N/A
2017,3,29,18,15,13.4,0,0,0,10.4,0,0,0,82.28,110.57000000000001,0.14,996,1.4000000000000001,N/A
2017,3,29,18,30,13.3,0,0,0,10.4,0,0,0,82.82000000000001,113.27,0.14,996,1.4000000000000001,N/A
2017,3,29,18,45,13.100000000000001,0,0,0,10.5,0,0,0,83.99,115.91,0.14,996,1.4000000000000001,N/A
2017,3,29,19,0,13,0,0,0,10.5,0,0,0,84.62,118.48,0.14,997,1.4000000000000001,N/A
2017,3,29,19,15,12.8,0,0,0,10.5,0,0,0,85.65,120.96000000000001,0.14,996,1.4000000000000001,N/A
2017,3,29,19,30,12.700000000000001,0,0,0,10.5,0,0,0,86.21000000000001,123.34,0.14,996,1.4000000000000001,N/A
2017,3,29,19,45,12.5,0,0,0,10.5,0,0,0,87.84,125.62,0.14,996,1.4000000000000001,N/A
2017,3,29,20,0,12.4,0,0,0,10.5,0,0,0,88.41,127.76,0.14,996,1.4000000000000001,N/A
2017,3,29,20,15,12.3,0,0,0,10.5,0,0,0,88.99,129.76,0.14,996,1.4000000000000001,N/A
2017,3,29,20,30,12.200000000000001,0,0,0,10.5,0,0,0,89.58,131.6,0.14,996,1.4000000000000001,N/A
2017,3,29,20,45,12.100000000000001,0,0,0,10.5,0,0,0,90.08,133.26,0.14,996,1.3,N/A
2017,3,29,21,0,11.9,0,0,0,10.5,0,0,0,91.27,134.71,0.14,996,1.3,N/A
2017,3,29,21,15,11.9,0,0,0,10.5,0,0,0,91.27,135.94,0.14,996,1.3,N/A
2017,3,29,21,30,11.8,0,0,0,10.5,0,0,0,91.87,136.91,0.14,996,1.3,N/A
2017,3,29,21,45,11.8,0,0,0,10.4,0,0,0,91.31,137.63,0.14,996,1.3,N/A
2017,3,29,22,0,11.700000000000001,0,0,0,10.4,0,0,0,91.92,138.07,0.14,996,1.4000000000000001,N/A
2017,3,29,22,15,11.600000000000001,0,0,0,10.4,0,0,0,92.53,138.22,0.14,996,1.4000000000000001,N/A
2017,3,29,22,30,11.600000000000001,0,0,0,10.4,0,0,0,92.53,138.09,0.14,996,1.4000000000000001,N/A
2017,3,29,22,45,11.5,0,0,0,10.200000000000001,0,0,0,91.66,137.67000000000002,0.14,995,1.4000000000000001,N/A
2017,3,29,23,0,11.4,0,0,0,10.200000000000001,0,0,0,92.27,136.97,0.14,995,1.5,N/A
2017,3,29,23,15,11.4,0,0,0,10.200000000000001,0,0,0,92.27,136.01,0.14,995,1.5,N/A
2017,3,29,23,30,11.4,0,0,0,10.200000000000001,0,0,0,92.27,134.79,0.14,995,1.5,N/A
2017,3,29,23,45,11.4,0,0,0,10.200000000000001,0,0,0,92.27,133.36,0.14,995,1.5,N/A
2017,3,30,0,0,11.100000000000001,0,0,0,9.9,0,0,0,92.45,131.71,0.14,995,1.6,N/A
2017,3,30,0,15,11,0,0,0,9.9,0,0,0,93.06,129.89000000000001,0.14,995,1.6,N/A
2017,3,30,0,30,10.9,0,0,0,9.9,0,0,0,93.68,127.89,0.14,995,1.7000000000000002,N/A
2017,3,30,0,45,10.8,0,0,0,9.700000000000001,0,0,0,92.81,125.75,0.14,995,1.7000000000000002,N/A
2017,3,30,1,0,10.700000000000001,0,0,0,9.700000000000001,0,0,0,93.43,123.49000000000001,0.14,995,1.8,N/A
2017,3,30,1,15,10.600000000000001,0,0,0,9.700000000000001,0,0,0,94.05,121.11,0.14,995,1.8,N/A
2017,3,30,1,30,10.5,0,0,0,9.700000000000001,0,0,0,94.68,118.63,0.14,995,1.9000000000000001,N/A
2017,3,30,1,45,10.4,0,0,0,9.5,0,0,0,94.09,116.07000000000001,0.14,994,2,N/A
2017,3,30,2,0,10.3,0,0,0,9.5,0,0,0,94.72,113.43,0.14,994,2.1,N/A
2017,3,30,2,15,10.200000000000001,0,0,0,9.5,0,0,0,95.35000000000001,110.74000000000001,0.14,994,2.1,N/A
2017,3,30,2,30,10.100000000000001,0,0,0,9.5,0,0,0,95.99000000000001,107.98,0.14,994,2.2,N/A
2017,3,30,2,45,10,0,0,0,9.4,0,0,0,95.79,105.18,0.14,994,2.2,N/A
2017,3,30,3,0,9.9,0,0,0,9.4,0,0,0,96.43,102.34,0.14,994,2.3000000000000003,N/A
2017,3,30,3,15,10.100000000000001,0,0,0,9.4,0,0,0,95.15,99.47,0.14,994,2.3000000000000003,N/A
2017,3,30,3,30,10.200000000000001,0,0,0,9.4,0,0,0,94.52,96.57000000000001,0.14,994,2.4000000000000004,N/A
2017,3,30,3,45,10.4,0,0,0,9.8,0,0,0,95.79,93.65,0.14,994,2.5,N/A
2017,3,30,4,0,10.5,0,0,0,9.8,0,0,0,95.16,90.13,0.14,994,2.5,N/A
2017,3,30,4,15,10.9,13,10,14,9.8,2,0,2,92.67,87.5,0.14,994,2.7,N/A
2017,3,30,4,30,11.3,38,55,43,9.8,5,0,5,90.25,84.66,0.14,994,3,N/A
2017,3,30,4,45,11.700000000000001,64,121,81,10.5,7,0,7,92.38,81.75,0.14,994,3.2,N/A
2017,3,30,5,0,12.100000000000001,87,191,124,10.5,10,0,10,89.98,78.82000000000001,0.14,994,3.4000000000000004,N/A
2017,3,30,5,15,12.5,108,257,171,10.5,13,0,13,87.65,75.9,0.14,994,3.4000000000000004,N/A
2017,3,30,5,30,12.9,126,317,219,10.5,17,0,17,85.48,72.98,0.14,995,3.4000000000000004,N/A
2017,3,30,5,45,13.3,141,373,268,10.700000000000001,22,0,22,84.22,70.07000000000001,0.14,995,3.4000000000000004,N/A
2017,3,30,6,0,13.700000000000001,155,420,318,10.700000000000001,26,0,26,82.06,67.19,0.14,995,3.4000000000000004,N/A
2017,3,30,6,15,14.200000000000001,167,462,367,10.700000000000001,39,0,39,79.45,64.34,0.14,995,3.4000000000000004,N/A
2017,3,30,6,30,14.700000000000001,178,498,415,10.700000000000001,45,0,45,76.93,61.53,0.14,995,3.4000000000000004,N/A
2017,3,30,6,45,15.100000000000001,187,528,461,10.600000000000001,124,0,124,74.48,58.76,0.14,995,3.4000000000000004,N/A
2017,3,30,7,0,15.600000000000001,195,557,506,10.600000000000001,215,28,231,72.13,56.050000000000004,0.14,995,3.4000000000000004,N/A
2017,3,30,7,15,16,203,581,549,10.600000000000001,186,6,190,70.32000000000001,53.410000000000004,0.14,995,3.3000000000000003,N/A
2017,3,30,7,30,16.400000000000002,209,603,590,10.600000000000001,258,39,282,68.55,50.85,0.14,995,3.1,N/A
2017,3,30,7,45,16.8,214,624,628,10.8,289,58,328,67.83,48.39,0.14,995,3,N/A
2017,3,30,8,0,17.2,219,640,664,10.8,296,48,330,66.14,46.04,0.14,995,2.9000000000000004,N/A
2017,3,30,8,15,17.5,224,655,696,10.8,189,5,193,64.9,43.83,0.14,995,2.7,N/A
2017,3,30,8,30,17.8,228,667,725,10.8,346,79,405,63.620000000000005,41.77,0.14,994,2.6,N/A
2017,3,30,8,45,18,198,735,762,11.200000000000001,375,197,526,64.34,39.9,0.14,994,2.4000000000000004,N/A
2017,3,30,9,0,18.3,201,743,784,11.200000000000001,370,293,600,63.14,38.24,0.14,994,2.2,N/A
2017,3,30,9,15,18.400000000000002,203,749,802,11.200000000000001,363,353,645,62.75,36.83,0.14,994,2.2,N/A
2017,3,30,9,30,18.6,204,754,817,11.200000000000001,331,441,689,61.97,35.68,0.14,994,2.1,N/A
2017,3,30,9,45,18.7,205,757,827,11.3,330,455,703,62.08,34.83,0.14,994,2,N/A
2017,3,30,10,0,18.900000000000002,206,759,833,11.3,384,334,660,61.31,34.31,0.14,994,2,N/A
2017,3,30,10,15,18.900000000000002,206,760,835,11.3,206,760,835,61.31,34.12,0.14,994,2,N/A
2017,3,30,10,30,19,206,759,834,11.3,206,759,834,60.870000000000005,34.27,0.14,993,2,N/A
2017,3,30,10,45,19,205,758,828,11.4,318,489,720,61.300000000000004,34.77,0.14,993,1.9000000000000001,N/A
2017,3,30,11,0,19.1,204,754,818,11.4,370,356,659,60.92,35.58,0.14,993,1.9000000000000001,N/A
2017,3,30,11,15,19.1,203,750,804,11.4,359,367,654,60.92,36.7,0.14,993,1.9000000000000001,N/A
2017,3,30,11,30,19.1,201,743,786,11.4,201,743,786,60.92,38.1,0.14,993,1.9000000000000001,N/A
2017,3,30,11,45,19.1,200,734,764,11.5,339,371,624,61.39,39.730000000000004,0.14,993,1.9000000000000001,N/A
2017,3,30,12,0,19.1,197,725,739,11.5,291,456,632,61.39,41.59,0.14,993,1.9000000000000001,N/A
2017,3,30,12,15,19.1,194,713,710,11.5,291,431,603,61.39,43.62,0.14,993,1.9000000000000001,N/A
2017,3,30,12,30,19.1,190,700,678,11.5,190,700,678,61.33,45.82,0.14,992,1.9000000000000001,N/A
2017,3,30,12,45,19,184,689,643,11.8,300,289,492,63.190000000000005,48.160000000000004,0.14,992,1.8,N/A
2017,3,30,13,0,19,179,671,605,11.8,179,671,605,63.190000000000005,50.61,0.14,992,1.8,N/A
2017,3,30,13,15,18.900000000000002,174,651,564,11.8,174,651,564,63.58,53.160000000000004,0.14,992,1.7000000000000002,N/A
2017,3,30,13,30,18.8,168,627,521,11.8,252,113,316,63.980000000000004,55.79,0.14,992,1.6,N/A
2017,3,30,13,45,18.7,160,605,476,12.5,84,0,84,67.02,58.49,0.14,992,1.6,N/A
2017,3,30,14,0,18.6,153,575,429,12.5,63,0,63,67.44,61.25,0.14,992,1.5,N/A
2017,3,30,14,15,18.3,144,540,381,12.5,158,17,166,68.72,64.05,0.14,992,1.4000000000000001,N/A
2017,3,30,14,30,18,135,499,331,12.5,128,0,128,70.02,66.9,0.14,992,1.2000000000000002,N/A
2017,3,30,14,45,17.7,124,457,282,13.600000000000001,133,42,148,76.75,69.77,0.14,992,1.1,N/A
2017,3,30,15,0,17.400000000000002,112,403,232,13.600000000000001,110,29,119,78.21000000000001,72.67,0.14,992,1,N/A
2017,3,30,15,15,17,98,341,183,13.600000000000001,89,15,92,80.21000000000001,75.59,0.14,992,1,N/A
2017,3,30,15,30,16.7,81,268,135,13.600000000000001,68,1,68,81.75,78.51,0.14,992,1.1,N/A
2017,3,30,15,45,16.400000000000002,62,190,91,12.100000000000001,47,0,47,75.51,81.44,0.14,992,1.1,N/A
2017,3,30,16,0,16,41,105,51,12.100000000000001,18,0,18,77.45,84.34,0.14,992,1.1,N/A
2017,3,30,16,15,15.8,18,30,20,12.100000000000001,8,0,8,78.45,87.2,0.14,992,1.2000000000000002,N/A
2017,3,30,16,30,15.600000000000001,0,0,0,12.100000000000001,0,0,0,79.54,89.86,0.14,993,1.2000000000000002,N/A
2017,3,30,16,45,15.4,0,0,0,11.5,0,0,0,77.77,93.31,0.14,993,1.3,N/A
2017,3,30,17,0,15.200000000000001,0,0,0,11.5,0,0,0,78.78,96.23,0.14,993,1.3,N/A
2017,3,30,17,15,15.100000000000001,0,0,0,11.5,0,0,0,79.28,99.12,0.14,993,1.4000000000000001,N/A
2017,3,30,17,30,14.9,0,0,0,11.5,0,0,0,80.31,101.99000000000001,0.14,993,1.4000000000000001,N/A
2017,3,30,17,45,14.700000000000001,0,0,0,11.100000000000001,0,0,0,78.85000000000001,104.82000000000001,0.14,993,1.5,N/A
2017,3,30,18,0,14.600000000000001,0,0,0,11.100000000000001,0,0,0,79.36,107.61,0.14,993,1.5,N/A
2017,3,30,18,15,14.4,0,0,0,11.100000000000001,0,0,0,80.39,110.36,0.14,993,1.6,N/A
2017,3,30,18,30,14.3,0,0,0,11.100000000000001,0,0,0,80.91,113.06,0.14,993,1.7000000000000002,N/A
2017,3,30,18,45,14.100000000000001,0,0,0,10.600000000000001,0,0,0,79.25,115.68,0.14,993,1.8,N/A
2017,3,30,19,0,13.9,0,0,0,10.600000000000001,0,0,0,80.29,118.24000000000001,0.14,993,1.9000000000000001,N/A
2017,3,30,19,15,13.8,0,0,0,10.600000000000001,0,0,0,80.81,120.71000000000001,0.14,993,1.9000000000000001,N/A
2017,3,30,19,30,13.600000000000001,0,0,0,10.600000000000001,0,0,0,81.86,123.08,0.14,993,2,N/A
2017,3,30,19,45,13.4,0,0,0,10.200000000000001,0,0,0,81.12,125.35000000000001,0.14,993,2,N/A
2017,3,30,20,0,13.3,0,0,0,10.200000000000001,0,0,0,81.65,127.48,0.14,993,2.1,N/A
2017,3,30,20,15,13.100000000000001,0,0,0,10.200000000000001,0,0,0,82.72,129.47,0.14,993,2.1,N/A
2017,3,30,20,30,13,0,0,0,10.200000000000001,0,0,0,83.26,131.3,0.14,993,2.2,N/A
2017,3,30,20,45,12.9,0,0,0,10,0,0,0,82.53,132.94,0.14,993,2.2,N/A
2017,3,30,21,0,12.700000000000001,0,0,0,10,0,0,0,83.62,134.37,0.14,993,2.3000000000000003,N/A
2017,3,30,21,15,12.600000000000001,0,0,0,10,0,0,0,84.16,135.59,0.14,993,2.3000000000000003,N/A
2017,3,30,21,30,12.5,0,0,0,10,0,0,0,84.72,136.55,0.14,993,2.4000000000000004,N/A
2017,3,30,21,45,12.4,0,0,0,9.700000000000001,0,0,0,83.63,137.26,0.14,993,2.4000000000000004,N/A
2017,3,30,22,0,12.3,0,0,0,9.700000000000001,0,0,0,84.18,137.69,0.14,993,2.5,N/A
2017,3,30,22,15,12.200000000000001,0,0,0,9.700000000000001,0,0,0,84.73,137.84,0.14,993,2.5,N/A
2017,3,30,22,30,12.100000000000001,0,0,0,9.700000000000001,0,0,0,85.29,137.70000000000002,0.14,993,2.5,N/A
2017,3,30,22,45,12,0,0,0,9.4,0,0,0,84.02,137.27,0.14,993,2.5,N/A
2017,3,30,23,0,11.9,0,0,0,9.4,0,0,0,84.57000000000001,136.57,0.14,993,2.6,N/A
2017,3,30,23,15,11.9,0,0,0,9.4,0,0,0,84.57000000000001,135.61,0.14,993,2.6,N/A
2017,3,30,23,30,11.9,0,0,0,9.4,0,0,0,84.57000000000001,134.41,0.14,993,2.6,N/A
2017,3,30,23,45,11.9,0,0,0,9.4,0,0,0,84.57000000000001,132.97,0.14,993,2.6,N/A
2017,3,31,0,0,11.4,0,0,0,9.1,0,0,0,85.54,131.34,0.14,993,2.6,N/A
2017,3,31,0,15,11.3,0,0,0,9.1,0,0,0,86.11,129.51,0.14,993,2.6,N/A
2017,3,31,0,30,11.100000000000001,0,0,0,9.1,0,0,0,87.25,127.53,0.14,993,2.6,N/A
2017,3,31,0,45,11,0,0,0,8.700000000000001,0,0,0,85.86,125.4,0.14,993,2.6,N/A
2017,3,31,1,0,10.9,0,0,0,8.700000000000001,0,0,0,86.43,123.14,0.14,993,2.7,N/A
2017,3,31,1,15,10.700000000000001,0,0,0,8.700000000000001,0,0,0,87.58,120.76,0.14,993,2.7,N/A
2017,3,31,1,30,10.600000000000001,0,0,0,8.700000000000001,0,0,0,88.17,118.29,0.14,993,2.8000000000000003,N/A
2017,3,31,1,45,10.5,0,0,0,8.3,0,0,0,86.34,115.74000000000001,0.14,993,2.9000000000000004,N/A
2017,3,31,2,0,10.3,0,0,0,8.3,0,0,0,87.5,113.11,0.14,993,2.9000000000000004,N/A
2017,3,31,2,15,10.200000000000001,0,0,0,8.3,0,0,0,88.08,110.42,0.14,993,3,N/A
2017,3,31,2,30,10.100000000000001,0,0,0,8.3,0,0,0,88.67,107.67,0.14,993,3.1,N/A
2017,3,31,2,45,10,0,0,0,8,0,0,0,87.27,104.87,0.14,993,3.1,N/A
2017,3,31,3,0,9.8,0,0,0,8,0,0,0,88.44,102.04,0.14,993,3.2,N/A
2017,3,31,3,15,9.9,0,0,0,8,0,0,0,87.85000000000001,99.17,0.14,993,3.3000000000000003,N/A
2017,3,31,3,30,10,0,0,0,8,0,0,0,87.27,96.27,0.14,993,3.5,N/A
2017,3,31,3,45,10,0,0,0,8.3,0,0,0,89.15,93.35000000000001,0.14,994,3.6,N/A
2017,3,31,4,0,10.100000000000001,0,0,0,8.3,0,0,0,88.55,89.88,0.14,994,3.7,N/A
2017,3,31,4,15,10.5,19,98,24,8.3,3,0,3,86.23,87.22,0.14,994,3.9000000000000004,N/A
2017,3,31,4,30,10.8,37,218,58,8.3,5,0,5,84.53,84.37,0.14,994,4.2,N/A
2017,3,31,4,45,11.100000000000001,52,323,100,8.8,7,0,7,85.61,81.46000000000001,0.14,994,4.4,N/A
2017,3,31,5,0,11.5,65,411,147,8.8,10,0,10,83.37,78.53,0.14,994,4.7,N/A
2017,3,31,5,15,12,76,484,196,8.8,14,0,14,80.67,75.60000000000001,0.14,994,4.800000000000001,N/A
2017,3,31,5,30,12.5,85,545,247,8.8,18,0,18,78.07000000000001,72.68,0.14,994,5,N/A
2017,3,31,5,45,13,95,586,298,9,42,0,42,76.49,69.77,0.14,995,5.2,N/A
2017,3,31,6,0,13.5,102,629,349,9,82,0,82,74.05,66.89,0.14,995,5.300000000000001,N/A
2017,3,31,6,15,14,109,663,399,9,87,0,87,71.69,64.03,0.14,995,5.5,N/A
2017,3,31,6,30,14.600000000000001,114,694,449,9,96,0,96,68.97,61.21,0.14,995,5.6000000000000005,N/A
2017,3,31,6,45,15.100000000000001,125,706,494,8.9,144,0,144,66.36,58.44,0.14,995,5.800000000000001,N/A
2017,3,31,7,0,15.600000000000001,130,729,540,8.9,184,8,188,64.27,55.730000000000004,0.14,995,5.9,N/A
2017,3,31,7,15,16,135,750,586,8.9,236,32,256,62.65,53.08,0.14,995,6,N/A
2017,3,31,7,30,16.400000000000002,139,768,627,8.9,295,129,377,61.08,50.52,0.14,995,6.1000000000000005,N/A
2017,3,31,7,45,16.8,152,764,662,9,276,385,534,59.84,48.050000000000004,0.14,995,6.2,N/A
2017,3,31,8,0,17.2,155,777,698,9,155,777,698,58.35,45.69,0.14,995,6.2,N/A
2017,3,31,8,15,17.400000000000002,158,787,729,9,344,237,516,57.620000000000005,43.47,0.14,995,6.2,N/A
2017,3,31,8,30,17.6,160,797,758,9,359,236,536,56.9,41.410000000000004,0.14,995,6.2,N/A
2017,3,31,8,45,17.900000000000002,174,784,779,9.200000000000001,376,212,539,56.58,39.53,0.14,995,6.1000000000000005,N/A
2017,3,31,9,0,18.1,176,791,801,9.200000000000001,390,183,534,55.88,37.86,0.14,995,6.1000000000000005,N/A
2017,3,31,9,15,18.2,178,797,819,9.1,382,83,448,55.47,36.44,0.14,994,6,N/A
2017,3,31,9,30,18.2,179,802,834,9.1,389,84,458,55.47,35.29,0.14,994,5.9,N/A
2017,3,31,9,45,18.3,190,788,840,9.3,399,93,475,55.89,34.44,0.14,994,5.800000000000001,N/A
2017,3,31,10,0,18.3,191,790,847,9.3,363,46,402,55.89,33.910000000000004,0.14,994,5.7,N/A
2017,3,31,10,15,18.2,191,789,846,9.3,356,41,390,56.25,33.730000000000004,0.14,994,5.6000000000000005,N/A
2017,3,31,10,30,18.1,191,788,844,9.3,326,28,349,56.6,33.9,0.14,994,5.5,N/A
2017,3,31,10,45,18,201,768,835,9.4,281,17,295,57.32,34.4,0.14,994,5.5,N/A
2017,3,31,11,0,17.900000000000002,200,764,824,9.4,359,48,398,57.68,35.230000000000004,0.14,994,5.4,N/A
2017,3,31,11,15,17.7,199,760,811,9.4,391,102,473,58.410000000000004,36.36,0.14,994,5.300000000000001,N/A
2017,3,31,11,30,17.6,197,754,793,9.4,308,27,330,58.78,37.77,0.14,994,5.2,N/A
2017,3,31,11,45,17.400000000000002,193,749,772,9.5,159,2,160,59.89,39.43,0.14,994,5.1000000000000005,N/A
2017,3,31,12,0,17.2,190,740,746,9.5,209,8,215,60.65,41.29,0.14,994,5,N/A
2017,3,31,12,15,17.1,187,729,717,9.5,236,13,245,61.03,43.35,0.14,994,4.9,N/A
2017,3,31,12,30,16.900000000000002,184,716,685,9.5,251,19,264,61.81,45.56,0.14,994,4.800000000000001,N/A
2017,3,31,12,45,16.7,182,696,649,9.600000000000001,273,37,299,63.04,47.910000000000004,0.14,994,4.7,N/A
2017,3,31,13,0,16.5,178,679,611,9.600000000000001,266,44,294,63.85,50.370000000000005,0.14,994,4.6000000000000005,N/A
2017,3,31,13,15,16.3,172,659,570,9.600000000000001,236,31,255,64.66,52.93,0.14,994,4.5,N/A
2017,3,31,13,30,16.1,166,637,526,9.600000000000001,201,16,209,65.49,55.57,0.14,994,4.4,N/A
2017,3,31,13,45,15.9,163,602,480,9.8,213,44,236,67.1,58.28,0.14,994,4.2,N/A
2017,3,31,14,0,15.700000000000001,155,573,433,9.8,209,102,258,67.96000000000001,61.04,0.14,994,4.1000000000000005,N/A
2017,3,31,14,15,15.4,147,539,384,9.8,177,50,199,69.28,63.86,0.14,994,4,N/A
2017,3,31,14,30,15.100000000000001,137,500,335,9.8,145,20,153,70.62,66.71000000000001,0.14,994,3.9000000000000004,N/A
2017,3,31,14,45,14.8,130,438,283,10,124,13,129,73.16,69.59,0.14,994,3.8000000000000003,N/A
2017,3,31,15,0,14.600000000000001,116,387,233,10,65,0,65,74.10000000000001,72.49,0.14,994,3.7,N/A
2017,3,31,15,15,14.200000000000001,101,328,184,10,50,0,50,76.04,75.41,0.14,994,3.7,N/A
2017,3,31,15,30,13.8,84,262,137,10,36,0,36,78.03,78.33,0.14,994,3.7,N/A
2017,3,31,15,45,13.5,65,173,91,9.700000000000001,25,0,25,77.83,81.26,0.14,994,3.8000000000000003,N/A
2017,3,31,16,0,13.100000000000001,41,99,51,9.700000000000001,15,0,15,79.89,84.17,0.14,994,3.8000000000000003,N/A
2017,3,31,16,15,12.8,18,33,20,9.700000000000001,7,0,7,81.46000000000001,87.02,0.14,994,3.9000000000000004,N/A
2017,3,31,16,30,12.600000000000001,0,0,0,9.700000000000001,0,0,0,82.53,89.7,0.14,994,4,N/A
2017,3,31,16,45,12.3,0,0,0,9.200000000000001,0,0,0,81.56,93.13,0.14,994,4.2,N/A
2017,3,31,17,0,12.100000000000001,0,0,0,9.200000000000001,0,0,0,82.72,96.04,0.14,995,4.3,N/A
2017,3,31,17,15,11.9,0,0,0,9.200000000000001,0,0,0,83.82000000000001,98.93,0.14,995,4.3,N/A
2017,3,31,17,30,11.700000000000001,0,0,0,9.200000000000001,0,0,0,84.93,101.79,0.14,995,4.3,N/A
2017,3,31,17,45,11.5,0,0,0,8.700000000000001,0,0,0,83.14,104.62,0.14,995,4.4,N/A
2017,3,31,18,0,11.3,0,0,0,8.700000000000001,0,0,0,84.25,107.41,0.14,995,4.4,N/A
2017,3,31,18,15,11.100000000000001,0,0,0,8.700000000000001,0,0,0,85.37,110.15,0.14,995,4.4,N/A
2017,3,31,18,30,11,0,0,0,8.700000000000001,0,0,0,85.94,112.84,0.14,995,4.4,N/A
2017,3,31,18,45,10.8,0,0,0,8.3,0,0,0,84.77,115.46000000000001,0.14,995,4.3,N/A
2017,3,31,19,0,10.700000000000001,0,0,0,8.3,0,0,0,85.33,118,0.14,995,4.3,N/A
2017,3,31,19,15,10.600000000000001,0,0,0,8.3,0,0,0,85.9,120.46000000000001,0.14,995,4.3,N/A
2017,3,31,19,30,10.4,0,0,0,8.3,0,0,0,87.05,122.83,0.14,995,4.2,N/A
2017,3,31,19,45,10.3,0,0,0,8,0,0,0,85.86,125.08,0.14,995,4.2,N/A
2017,3,31,20,0,10.200000000000001,0,0,0,8,0,0,0,86.43,127.2,0.14,995,4.1000000000000005,N/A
2017,3,31,20,15,10.100000000000001,0,0,0,8,0,0,0,87.01,129.18,0.14,995,4,N/A
2017,3,31,20,30,10,0,0,0,8,0,0,0,87.59,130.99,0.14,995,3.9000000000000004,N/A
2017,3,31,20,45,9.8,0,0,0,7.800000000000001,0,0,0,87.42,132.62,0.14,995,3.9000000000000004,N/A
2017,3,31,21,0,9.700000000000001,0,0,0,7.800000000000001,0,0,0,88.01,134.04,0.14,995,3.8000000000000003,N/A
2017,3,31,21,15,9.600000000000001,0,0,0,7.800000000000001,0,0,0,88.60000000000001,135.24,0.14,995,3.7,N/A
2017,3,31,21,30,9.5,0,0,0,7.800000000000001,0,0,0,89.19,136.19,0.14,995,3.7,N/A
2017,3,31,21,45,9.4,0,0,0,7.5,0,0,0,88.03,136.89000000000001,0.14,995,3.6,N/A
2017,3,31,22,0,9.3,0,0,0,7.5,0,0,0,88.62,137.31,0.14,995,3.5,N/A
2017,3,31,22,15,9.1,0,0,0,7.5,0,0,0,89.82000000000001,137.45000000000002,0.14,995,3.5,N/A
2017,3,31,22,30,9,0,0,0,7.5,0,0,0,90.34,137.31,0.14,994,3.5,N/A
2017,3,31,22,45,8.8,0,0,0,7.1000000000000005,0,0,0,89.21000000000001,136.88,0.14,994,3.4000000000000004,N/A
2017,3,31,23,0,8.700000000000001,0,0,0,7.1000000000000005,0,0,0,89.81,136.18,0.14,994,3.4000000000000004,N/A
2017,3,31,23,15,8.700000000000001,0,0,0,7.1000000000000005,0,0,0,89.81,135.22,0.14,994,3.4000000000000004,N/A
2017,3,31,23,30,8.700000000000001,0,0,0,7.1000000000000005,0,0,0,89.81,134.02,0.14,994,3.4000000000000004,N/A
2017,3,31,23,45,8.700000000000001,0,0,0,7.1000000000000005,0,0,0,89.81,132.59,0.14,994,3.4000000000000004,N/A
2017,4,1,0,0,8.1,0,0,0,6.800000000000001,0,0,0,91.53,130.96,0.14,994,3.4000000000000004,N/A
2017,4,1,0,15,8.1,0,0,0,6.800000000000001,0,0,0,91.53,129.14000000000001,0.14,994,3.4000000000000004,N/A
2017,4,1,0,30,8,0,0,0,6.800000000000001,0,0,0,92.15,127.16,0.14,994,3.4000000000000004,N/A
2017,4,1,0,45,7.9,0,0,0,6.6000000000000005,0,0,0,91.3,125.04,0.14,994,3.4000000000000004,N/A
2017,4,1,1,0,7.800000000000001,0,0,0,6.6000000000000005,0,0,0,91.92,122.79,0.14,994,3.4000000000000004,N/A
2017,4,1,1,15,7.800000000000001,0,0,0,6.6000000000000005,0,0,0,91.92,120.42,0.14,994,3.4000000000000004,N/A
2017,4,1,1,30,7.7,0,0,0,6.6000000000000005,0,0,0,92.55,117.96000000000001,0.14,994,3.4000000000000004,N/A
